uid,brand,year,model,title,usedOrNew,transmission,engine,driveType,fuelType,fuelConsumption,kilometres,cylindersInEngine,bodyType,suburb,state,doors,seats,extColour,intColour,price
ddb3f4c9-7274-47f5-a15a-ebaf57b1a854,Audi,2021,Q7,45 TDI Quattro Mhev,USED,Automatic,3.0,AWD,Hybrid,7.0,14431,6.0,SUV,Smeaton Grange,NSW,4,7,Grey,Black,99888
97666809-e6b4-4453-b389-abfec58344e9,Audi,2017,A7,S/Back 3.0 TDI Biturbo Quattro,USED,Automatic,3.0,AWD,Diesel,5.5,61612,6.0,Hatchback,Zetland,NSW,5,5,Black,Black,54880
c311e5cd-c42d-4513-ae42-1b9ffec9545c,Audi,2019,Q8,55 Tfsi Quattro (hybrid),USED,Automatic,3.0,AWD,Hybrid,9.2,70847,6.0,SUV,Hallam,VIC,4,5,Grey,Black,92788
2d9d484f-a396-4929-8d30-751290c67022,Audi,2022,A5,45 Tfsi Quattro S Line Mhev,DEMO,-,2.0,AWD,Hybrid,7.1,4890,4.0,Other,Melbourne,VIC,4,5,White,Black,94900
aced9b5b-33a9-452b-82ad-dba95a2c49a1,Audi,2014,Q3,2.0 Tfsi Quattro (125KW),USED,Automatic,2.0,AWD,Premium,7.7,104934,4.0,SUV,Alphington,VIC,4,5,White,Black,21990
4e0efc78-cc9c-4f2c-9f59-486f73eb238d,Audi,2023,A1,35 Tfsi,DEMO,Automatic,1.5,Front,Premium,5.8,2100,4.0,Hatchback,Artarmon,NSW,5,5,Black,Black,51288
d8fa2c82-331b-4275-b2b4-8351e4f7770c,Audi,2018,SQ5,3.0 Tfsi Quattro,USED,Automatic,3.0,AWD,Premium,8.7,74308,6.0,SUV,Maryville,NSW,4,5,Grey,Black,59995
b3a1d9b3-397c-4b9b-945f-aa751012759a,Audi,2015,A3,1.4 Tfsi Attraction COD,USED,Automatic,1.4,Front,Premium,4.9,167529,4.0,Convertible,Haberfield,NSW,2,4,Grey,Black,16990
679d2d40-aaf0-4308-925a-0fd547ae42ba,Audi,2013,A5,Sportback 2.0 TDI Quattro,USED,Automatic,2.0,AWD,Diesel,5.3,133742,4.0,Hatchback,Thebarton,SA,5,4,Blue,Beige,18990
116d93bb-eca0-473b-a845-6ea6bcf6779f,Audi,2016,A1,Sportback 1.4 Tfsi Sport,USED,Automatic,1.4,Front,Premium,4.9,76280,4.0,Hatchback,Toowoomba City,QLD,5,5,Black,Cloth,24995
0292ee9b-ddf4-44fb-a0b2-bb94570d5c2e,Audi,2023,Q5,40 TDI Quattro Sport Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2011,4.0,SUV,Hobart,TAS,4,5,White,Black,92990
b1b57f22-997b-4323-bebd-188e03bd6c63,Audi,2022,Q3,35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2200,4.0,SUV,Southport,QLD,4,5,Blue,Black,54990
359b44fe-21f3-4c14-a10e-b7a69c7c5694,Audi,2020,Q5,45 Tfsi Quattro Design,USED,Automatic,2.0,AWD,Premium,7.3,38966,4.0,SUV,Springwood,QLD,4,5,White,Black,56990
87367088-b181-461d-8109-5425682f62f8,Audi,2016,RS3,Sportback Quattro,USED,Automatic,2.5,AWD,Premium,8.1,47926,5.0,Hatchback,Castle Hill,NSW,5,5,White,Black,59990
8187b0d6-a9a2-453c-9a0d-fe4c383d22f1,Audi,2022,A3,35 Tfsi Mhev,DEMO,Automatic,1.5,Front,Premium,4.9,4498,4.0,Sedan,Melbourne,VIC,4,5,White,Black,55900
7c861ad9-50b6-4e25-bffd-39c31d421b1f,Audi,2007,Q7,4.2 FSI Quattro,USED,Automatic,4.2,AWD,Premium,13.6,200000,8.0,SUV,South Melbourne,VIC,4,5,Grey,Black,14950
15862ef8-24bf-454f-afe0-0e88e7f1051a,Audi,1999,TT,Quattro,USED,Manual,1.8,AWD,Premium,10.5,204026,4.0,Coupe,Ringwood,VIC,2,4,Silver,Black,15999
7624577c-9dd1-413b-9ea4-edd44e00d9e8,Audi,2018,Q2,1.4 Tfsi Design,USED,Automatic,1.4,Front,Premium,5.3,143539,4.0,SUV,Pinkenba,QLD,4,5,Black,Black,25990
67dad0cf-bfc8-4687-8b9e-4eeafbc39533,Audi,2018,Q5,3.0 TDI Quattro Sport,USED,Automatic,3.0,AWD,Diesel,6.1,81383,6.0,SUV,Zetland,NSW,4,5,White,Nougat Brown,49880
937f531c-7344-4ac0-9018-a5be9080eb5c,Audi,2019,TT,45 Tfsi Quattro S Tronic,USED,Automatic,2.0,AWD,Premium,6.6,48587,4.0,Coupe,Gosford,NSW,2,2,White,Black,71880
a6749087-a2ed-4666-91b5-ddc15bf8f1f8,Audi,2018,A3,1.4 Tfsi Sportback COD,USED,Automatic,1.4,Front,Premium,5.0,39972,4.0,Hatchback,Chatswood,NSW,5,5,Silver,Black,32800
d17361a8-8faf-4de2-9bd0-b20df6d1ef8a,Audi,2018,Q5,2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,39299,4.0,SUV,Toowoomba City,QLD,4,5,Blue,Beige Leather,54995
ccc2ee17-6a55-4f67-8394-b80668dffe90,Audi,2019,A4,45 Tfsi Quattro S Tronic Sport,USED,Automatic,2.0,AWD,Premium,6.3,94068,4.0,Sedan,Gosford,NSW,4,5,Blue,Black,43480
ca5fc9f8-ea86-40ba-98e6-a08172185d11,Audi,2021,A4,35 Tfsi S Line Mhev,USED,Automatic,2.0,Front,Premium,6.1,29945,4.0,Sedan,Artarmon,NSW,4,5,White,Black,57990
69a68d9f-5fac-407d-aa58-41d4e5e8f3fb,Audi,2016,Q5,2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.9,98098,4.0,SUV,Smeaton Grange,NSW,4,5,White,Black,36888
8831a569-b283-43f3-9f8a-85af48802315,Audi,2021,Q7,45 TDI Quattro Mhev,USED,Automatic,3.0,AWD,Hybrid,7.0,52726,6.0,SUV,Maryville,NSW,4,7,White,Black,88990
994f59df-0d3c-469e-9229-38e517cad8d4,Audi,2021,A6,45 Tfsi Quattro S Line Mhev,USED,Automatic,2.0,AWD,Hybrid,7.3,16896,4.0,Sedan,Zetland,NSW,4,5,Black,Black,85880
f0f0c544-24cf-411f-af64-2e0c1e4841df,Audi,2015,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.9,99503,6.0,SUV,Hoppers Crossing,VIC,4,7,Blue,Beige,49990
81a8cf84-dd21-49c0-ae1b-b7f30f96990e,Audi,2023,A3,35 Tfsi Mhev,DEMO,Automatic,1.5,Front,Premium,4.9,277,4.0,Sedan,Mornington,VIC,4,5,White,Black,58490
c9e5aedc-a2a3-4c18-9438-4e67f288d023,Audi,2020,A3,35 Tfsi (1.4 Tfsi),USED,Automatic,1.4,Front,Premium,4.9,73172,4.0,Sedan,Zetland,NSW,4,5,Grey,Black,34880
d713f141-e8e9-49d2-a835-cb21c1f88620,Audi,2014,Q3,2.0 TDI Quattro (130KW),USED,Automatic,2.0,AWD,Diesel,5.9,73021,4.0,SUV,Minchinbury,NSW,4,5,White,Black Leather,27995
bca66ba6-11d8-4868-804d-3cb3908d9dd3,Audi,2018,Q7,3.0 TDI Quattro (160KW),USED,Automatic,3.0,AWD,Diesel,5.9,191200,6.0,SUV,Berwick,VIC,4,7,Grey,Black,41990
726291ba-a693-45a0-9241-f53526ee71c9,Audi,2023,A5,45 Tfsi Quattro S Line Mhev,DEMO,-,2.0,AWD,Hybrid,7.1,2088,4.0,Other,Artarmon,NSW,4,5,Black,Black,96888
dfc74b6f-348e-4558-9e6b-baed614c26ab,Audi,2013,A5,2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,7.0,53000,4.0,Coupe,Ringwood,VIC,2,4,Grey,Black,29900
f573a5b3-13d4-4528-94f2-fa0a3277759f,Audi,2019,Q7,45 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.9,34580,6.0,SUV,Pennant Hills,NSW,4,7,White,Black,74800
9c258051-46d3-41a5-b530-982c16b30869,Audi,2022,Q3,35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2828,4.0,SUV,Mornington,VIC,4,5,Grey,Black,59990
17d0f26e-3cb8-40e5-ba15-651af5a57cc0,Audi,2019,Q2,40 Tfsi Quattro (2.0 Tfsi),USED,Automatic,2.0,AWD,Premium,6.5,36873,4.0,SUV,Phillip,ACT,4,5,Black,Leather,41633
d6fc9c89-1134-495d-926f-eab525335cd2,Audi,2009,Q5,2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,8.5,190000,4.0,SUV,Acacia Ridge,QLD,4,5,Grey,Black,12999
7f9c5e91-8fd0-49c0-87b0-33d138928c77,Audi,2022,A4,45 Tfsi Quattro S Line Mhev,USED,-,2.0,AWD,Premium,7.1,2001,4.0,Sedan,Zetland,NSW,4,5,White,Black,71880
75495881-74bc-4e8d-a2bb-448e9612df3e,Audi,2013,A3,Sportback 1.4 Tfsi Attraction,USED,Automatic,1.4,Front,Premium,5.0,113870,4.0,Hatchback,Berwick,VIC,5,5,White,Black Leather,16999
d49ec467-8acf-43c3-91b7-e8ee3c163f75,Audi,2018,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,85380,6.0,SUV,Tullamarine,VIC,4,7,White,Black,72888
966162c8-4f04-4549-97d9-092f6aac4b0a,Audi,2020,R8,V10 Performance Quattro,USED,Automatic,5.2,AWD,Premium,13.4,2420,10.0,Coupe,Wollongong,NSW,2,2,Grey,Black,436900
fc50270f-ab36-4622-9662-fb5ea6dd27b0,Audi,2017,SQ7,4.0 TDI V8 Quattro,USED,Automatic,4.0,AWD,Diesel,7.2,136530,8.0,SUV,Blacktown,NSW,4,5,Blue,Black,72880
685793e8-bbad-418b-b2ce-6f7904b14554,Audi,2013,A6,2.0 TDI,USED,Automatic,2.0,Front,Diesel,5.0,127588,4.0,Sedan,Mount Druitt,NSW,4,5,White,Black,21990
df874c55-ea45-4aaa-9f90-a87a838b5dae,Audi,2022,Q5,45 Tfsi Quattro S Line Mhev,DEMO,Automatic,2.0,AWD,Hybrid,8.0,3488,4.0,SUV,Melbourne,VIC,4,5,Black,Black,95900
51c0c51a-a204-4169-8d99-1a4c35909804,Audi,2014,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.4,175271,6.0,SUV,Minchinbury,NSW,4,7,White,Black,24880
d130f720-6164-4b55-8a40-5a5940a8aae3,Audi,2022,Q3,35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,4589,4.0,SUV,Southport,QLD,4,5,White,Pearl Beige,58490
ccec355e-32ab-4599-b788-fea518fb3eb0,Audi,2010,Q5,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.5,169790,6.0,SUV,Currumbin Waters,QLD,4,5,Grey,Charcoal,20990
6c1edd32-6fb0-45f6-811b-0aab24ae9496,Audi,2017,A3,1.4 Tfsi COD,USED,Automatic,1.4,Front,Premium,4.9,62262,4.0,Sedan,Gosford,NSW,4,5,White,Black,31990
526e0621-cbf1-4b2a-8ba7-d87a5ce70e57,Audi,2023,E-Tron,RS GT Quattro,DEMO,Automatic,,AWD,Electric,0.0,2088,,Sedan,Artarmon,NSW,4,5,Grey,Paranut Brown,283688
ca6e3bd0-8ab8-4acd-a330-2ec23519bde7,Audi,2016,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.9,151601,6.0,SUV,Blacktown,NSW,4,7,Black,Black,36880
2de776fd-9fef-4d9d-a249-ad4e108cbcc3,Audi,2003,A4,2.4,USED,Automatic,2.4,Front,Premium,10.0,115910,6.0,Sedan,Elderslie,NSW,4,5,Gold,Beige Leather,5888
3d0ed465-5d15-44c6-9781-de626c4f0019,Audi,2018,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,65000,6.0,SUV,Ferntree Gully,VIC,4,7,Silver,Black,66888
577f3373-8126-4beb-a1c0-871a7ac50aef,Audi,2018,A5,2.0 Tfsi S Tronic Sport,USED,Automatic,2.0,Front,Premium,5.5,97167,4.0,Hatchback,Berwick,VIC,5,4,Black,Black,44990
6209ce79-11ba-473a-af45-3e4c2391fa1a,Audi,2020,Q3,35 Tfsi,USED,Automatic,1.4,Front,Premium,7.2,19300,4.0,SUV,Wollongong,NSW,4,5,Grey,Black,49990
9b0a19fb-aedd-4467-abb1-2e58c499fbba,Audi,2021,A5,45 Tfsi Quattro S Line Mhev,USED,-,2.0,AWD,Hybrid,7.1,41960,4.0,Coupe,Brown Hill,VIC,2,4,Black,Black,69990
3f502150-4ae9-4bdf-8369-6c642a43638c,Audi,2016,Q3,2.0 TDI Quattro (110KW),USED,Automatic,2.0,AWD,Diesel,5.2,160934,4.0,SUV,Cabramatta,NSW,4,5,White,Black,17990
b91d6e71-dcb0-4bed-a527-d5c9467bfa46,Audi,2017,Q5,2.0 TDI Quattro Design,USED,Automatic,2.0,AWD,Diesel,5.5,69135,4.0,SUV,Dudley Park,WA,4,5,Silver,Black,41900
79dab8cc-aa27-4b9e-968d-fc2d853191b4,Audi,2020,RS,5 2.9 Tfsi Quattro,USED,Automatic,2.9,AWD,Premium,8.9,21939,6.0,Hatchback,Maryville,NSW,5,5,Black,Black,139980
bb52b0d9-d048-4269-9d47-45496dcb1369,Audi,2012,A1,Sportback 1.6 TDI Attraction,USED,Automatic,1.6,Front,Diesel,4.2,129433,4.0,Hatchback,Edgeworth,NSW,5,5,Silver,Grey,18990
f8e49237-8492-42d6-a1f4-eb7da4e6891d,Audi,2016,A4,2.0 Tfsi Quattro S Tronic SPT,USED,Automatic,2.0,AWD,Premium,6.3,65037,4.0,Sedan,Southport,QLD,4,5,Blue,Black,36987
582039a0-bfd1-4bd1-ab3d-747a6889ab8b,Audi,2017,Q2,2.0 TDI Quattro YD,USED,Automatic,2.0,AWD,Diesel,5.0,72292,4.0,SUV,Glebe,NSW,4,5,Red,Black,29990
ee38573a-1174-49a5-b51a-58476c5617d6,Audi,2017,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,59555,6.0,SUV,Tullamarine,VIC,4,7,Black,Black,69990
add7aeaf-768a-458b-a6b7-f0dac1cb127b,Audi,2013,Q3,2.0 Tfsi Quattro (125KW),USED,Automatic,2.0,AWD,Premium,7.7,109214,4.0,SUV,Artarmon,NSW,4,5,Brown,Pistachio Beige,21990
cda980fa-158c-4260-9786-5654e37a68a8,Audi,2023,A5,45 Tfsi Quattro S Line Mhev,DEMO,-,2.0,AWD,Hybrid,7.1,2088,4.0,Other,Artarmon,NSW,4,5,White,Black,102488
719958a8-63f9-4114-9bba-617e4c37eb9b,Audi,2019,Q2,35 Tfsi Design (1.4 Tfsi),USED,Automatic,1.4,Front,Premium,5.3,38049,4.0,SUV,Zetland,NSW,4,5,Grey,Black,37880
90f92c25-1570-448f-ac90-ddca729aa980,Audi,2011,Q5,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.5,149850,6.0,SUV,Ringwood,VIC,4,5,Grey,Black,18888
09009465-5052-4292-bbbd-b59bdf6c0bae,Audi,2022,Q5,40 TDI Quattro Mhev,USED,Automatic,2.0,AWD,Hybrid,5.4,8270,4.0,SUV,Smeaton Grange,NSW,4,5,White,Black,69418
f59b20da-1607-4b9d-b85f-2dba77a25b28,Audi,2016,Q5,2.0 TDI Quattro,USED,Automatic,2.0,AWD,Diesel,6.1,92939,4.0,SUV,Castle Hill,NSW,4,5,White,Black,32990
b3029570-de53-42f6-9b81-6b0a12231d82,Audi,2016,Q5,2.0 TDI Quattro,USED,Automatic,2.0,AWD,Diesel,6.1,40657,4.0,SUV,Brookvale,NSW,4,5,Grey,Black Leather,38888
c2567368-bd1f-4cd0-860e-4334e739f2f3,Audi,2017,Q2,2.0 TDI Quattro YD,USED,Automatic,2.0,AWD,Diesel,5.0,61480,4.0,SUV,Tullamarine,VIC,4,5,Blue,Black,38888
366eb739-d8f6-4cff-bc27-3bce4bfae158,Audi,2015,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.9,103772,6.0,SUV,Glebe,NSW,4,7,Silver,Black,41950
b410a579-8b7f-45e9-a019-468b70b041a1,Audi,2010,S4,3.0 Tfsi Quattro,USED,Automatic,3.0,AWD,Premium,9.4,172895,6.0,Sedan,Rydalmere,NSW,4,5,Silver,Black Leather,22950
877fc6fd-471f-4f14-a030-8257ee2318fe,Audi,2015,S3,Sportback 2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,6.9,105030,4.0,Hatchback,Brooklyn,VIC,5,5,Black,Black,31932
cb1d3ad7-8bf6-4ca6-bc3e-5f4767b76220,Audi,2021,SQ5,3.0 TDI Quattro Mhev Spec Edtn,USED,Automatic,3.0,AWD,Diesel,6.8,27843,6.0,SUV,Southport,QLD,4,5,White,Black,102990
b9083c30-9453-459c-89a9-7ea20236424f,Audi,2017,Q2,1.4 Tfsi YA COD,USED,Automatic,1.4,Front,Premium,5.3,39348,4.0,SUV,Alphington,VIC,4,5,White,Black,34990
1ccbe1a7-ba3a-4c42-92bc-0d10ba1cc8c9,Audi,2013,Q5,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,6.4,124470,6.0,SUV,Granville,NSW,4,5,Grey,Black,21984
50e5f025-edfb-434d-a852-61e62eeebbfc,Audi,2022,Q5,40 TDI Quattro Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2100,4.0,SUV,Artarmon,NSW,4,5,Black,Black,79888
e498c27b-dfc6-4641-a7dd-26d282b1319b,Audi,2023,Q5,40 TDI Quattro Sport Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2088,4.0,SUV,Artarmon,NSW,4,5,Grey,Black,88250
051f0cfc-f5f6-47c9-8d05-e60e0a10cd87,Audi,2023,Q3,35 Tfsi,DEMO,Automatic,1.4,Front,Premium,7.2,2088,4.0,SUV,Artarmon,NSW,4,5,White,Black,62788
29f1547f-38ec-4152-bc61-cb0092a2f390,Audi,2020,SQ8,TDI Quattro,USED,Automatic,4.0,AWD,Diesel,7.8,47750,8.0,SUV,West Perth,WA,4,5,Black,Black,164889
7e528431-3524-4c2f-a652-494987b89074,Audi,2013,A3,Sportback 2.0 TDI Ambition,USED,Automatic,2.0,Front,Diesel,4.5,132988,4.0,Hatchback,Port Melbourne,VIC,5,5,Grey,Black,21980
546bda1a-f50c-4dbf-9139-8adee871fe00,Audi,2023,E-Tron,RS GT Quattro,DEMO,Automatic,,AWD,Electric,0.0,2088,,Sedan,Artarmon,NSW,4,5,Silver,Black,286688
a59e999c-7f95-4184-a6be-425cb87274ec,Audi,2023,A4,35 Tfsi S Line Mhev,DEMO,Automatic,2.0,Front,Premium,6.1,2001,4.0,Sedan,Artarmon,NSW,4,5,Black,Black,69788
ca9a58d2-55bd-468e-b66d-5b78c6218ae0,Audi,2023,Q2,35 Tfsi,USED,Automatic,1.5,Front,Premium,5.2,20,4.0,SUV,Pennant Hills,NSW,4,5,White,Black,49990
d129d5bb-28bb-46b1-b935-105acf95b649,Audi,2008,A4,2.0 Avant,USED,Automatic,2.0,Front,Premium,10.9,199306,4.0,Wagon,Bayswater,VIC,4,5,Silver,Grey,8999
58c96210-eb77-4e8e-9d2f-35aea5226c92,Audi,2017,Q5,2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,98261,4.0,SUV,Hendra,QLD,4,5,Blue,Black,33992
e00a46a4-1fef-4440-b119-75aa6326b9fd,Audi,2023,Q5,40 TDI Quattro Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2009,4.0,SUV,Artarmon,NSW,4,5,White,Black,77888
50e4d001-0c0c-4da2-b06d-e297c453414c,Audi,2018,Q5,2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,68954,4.0,SUV,Robina,QLD,4,5,Green,Black,43490
f2bdfcb0-a65f-41f3-9ad5-e52badb79af3,Audi,2017,Q5,2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,7.3,40225,4.0,SUV,Tullamarine,VIC,4,5,White,Black,59999
cca56faf-3624-4066-be57-79269cbc2a14,Audi,2016,A6,3.0 TDI Biturbo Quattro,USED,Automatic,3.0,AWD,Diesel,6.1,168221,6.0,Sedan,Brown Hill,VIC,4,5,Grey,Black,38990
a31c8626-3c77-4cd9-8670-c5b398c3883c,Audi,2018,A3,35 Tfsi Sprtbck (1.4 Tfsi Cod),USED,Automatic,1.4,Front,Premium,5.0,34921,4.0,Other,Warwick Farm,NSW,4,5,Red,Black,30880
b9fc1c85-5c27-4d91-9882-e92febb2dd5a,Audi,2022,A3,35 Tfsi Mhev,DEMO,Automatic,1.5,Front,Premium,4.9,5709,4.0,Sedan,Zetland,NSW,4,5,White,Black,47880
f3eec895-a65d-4a0d-bbf4-d4250210365b,Audi,2020,Q3,40 Tfsi Quattro S Line,USED,Automatic,2.0,AWD,Premium,8.3,22948,4.0,SUV,Zetland,NSW,4,5,Black,Black,66880
43c745ed-354c-433b-9ad6-0f8d19428656,Audi,2019,S5,3.0 Tfsi Tiptronic,USED,Automatic,3.0,AWD,Premium,7.7,29146,6.0,Hatchback,Phillip,ACT,5,4,Blue,Leather,69900
8cf9fd23-928e-426f-8ee8-84b348b4ce3f,Audi,2013,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,7.4,117441,6.0,SUV,Five Dock,NSW,4,7,White,Black,28990
335c888f-0a76-4fc9-9185-f8702c8c0734,Audi,2021,Q5,45 Tfsi Quattro Sport Mhev,USED,Automatic,2.0,AWD,Hybrid,8.0,37605,4.0,SUV,Hoppers Crossing,VIC,4,5,Grey,Black,73990
53adf467-d3d5-46c1-bb35-0908fe133904,Audi,2013,A1,Sportback 1.4 Tfsi S Line Comp,USED,Automatic,1.4,Front,Premium,5.3,160861,4.0,Hatchback,Minchinbury,NSW,5,5,White,Black,17880
5ce8a338-5d90-4c80-87fb-ba24f05228ae,Audi,2018,Q2,1.4 Tfsi Design,USED,Automatic,1.4,Front,Premium,5.3,75278,4.0,SUV,Brooklyn,VIC,4,5,Silver,Black,32897
c517f88d-8b0f-4a6f-acc7-53fb06e711d2,Audi,2022,SQ5,3.0 TDI Quattro Mhev,USED,Automatic,3.0,AWD,Hybrid,7.1,12320,6.0,SUV,Nedlands,WA,4,5,Grey,Black,99900
07212160-71f5-41b7-a305-495f760c06c8,Audi,2018,Q3,1.4 Tfsi (110KW),USED,Automatic,1.4,Front,Premium,5.9,51350,4.0,SUV,Artarmon,NSW,4,5,White,Black,39990
3232f94b-1055-4fdf-a415-b795354e9fdb,Audi,2018,S4,3.0 Tfsi Quattro Tiptronic,USED,Automatic,3.0,AWD,Premium,7.7,37714,6.0,Sedan,Liverpool,NSW,4,5,Grey,Black,59888
354c7ada-cff7-4e3c-8676-0cbe4a4346b1,Audi,2016,S3,2.0 Tfsi Quattro,USED,Automatic,2.0,AWD,Premium,6.9,131161,4.0,Sedan,Epping,VIC,4,5,Grey,Leather,34705
be1e768a-d8d9-43fb-b4da-02c2676cd33d,Audi,2014,A3,1.8 Tfsi Ambition,USED,Automatic,1.8,Front,Premium,5.8,94700,4.0,Convertible,Southbank,VIC,2,4,Grey,Black,24888
d71df38c-b3c4-43d7-a8fb-16467a057c16,Audi,2017,A3,2.0 Tfsi Quattro Sport,USED,Automatic,2.0,AWD,Premium,6.2,92657,4.0,Hatchback,Artarmon,NSW,5,5,Blue,Black,28800
d84409ad-50df-44e3-b492-0661cb7d7064,Audi,2022,A3,35 Tfsi Mhev,DEMO,Automatic,1.5,Front,Premium,4.9,2348,4.0,Sedan,Southport,QLD,4,5,Grey,Black,54990
a6c53842-73fb-4591-82ec-e67015f71067,Audi,2021,A1,40 Tfsi S Line S Tronic,USED,Automatic,2.0,Front,Premium,6.4,61025,4.0,Hatchback,Gosford,NSW,5,5,Blue,Silver And Black Silk Nappa,40990
345e7a54-b07a-4421-8cc6-01d5412594a4,Audi,2019,A3,35 Tfsi Sprtbck (1.4 Tfsi Cod),USED,Automatic,1.4,Front,Premium,5.0,21748,4.0,Other,Southport,QLD,4,5,Red,Black,37990
31a4d0b6-80a2-4d3d-b65e-7c66116c6aea,Audi,2017,Q5,2.0 TDI Quattro,USED,Automatic,2.0,AWD,Diesel,6.0,116997,4.0,SUV,Springwood,QLD,4,5,White,Black,37990
46343c58-5d43-4d83-9c1e-f7d635378ede,Audi,2022,Q7,45 TDI Quattro Mhev,DEMO,Automatic,3.0,AWD,Hybrid,7.0,5798,6.0,SUV,Artarmon,NSW,4,7,Silver,Black,117688
5af5c1ad-5296-47aa-84bc-65906b7e6c9a,Audi,2016,Q3,1.4 Tfsi (110KW),USED,Automatic,1.4,Front,Premium,5.9,52180,4.0,SUV,Phillip,ACT,4,5,Grey,Black,27990
618ae36d-09b8-44af-978b-d1b3f74de656,Audi,2013,SQ5,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,6.8,106223,6.0,SUV,Jamisontown,NSW,5,5,Black,Black,29999
fe27b2fa-a012-4cce-b7de-43c96d768fa4,Audi,2014,A3,1.4 Tfsi Attraction COD,USED,Automatic,1.4,Front,Premium,4.9,85738,4.0,Convertible,Phillip,ACT,2,4,Black,Leather,19990
8f690757-eb8d-4781-8eaa-43e027df41a1,Audi,2023,A3,40 Tfsi Quattro,DEMO,Automatic,2.0,AWD,Premium,6.6,2088,4.0,Sedan,Artarmon,NSW,4,5,Black,Black,69788
3f9bc819-57c0-4f0b-b35d-ade4e0a6665a,Audi,2018,TT,2.0 Tfsi Quattro S-Line,USED,Automatic,2.0,AWD,Premium,6.4,41752,4.0,Coupe,Burwood,NSW,2,4,White,Black,58800
ce58b099-a06d-44e6-9688-87b4cce181b5,Audi,2022,Q5,40 TDI Quattro Sport Mhev,DEMO,Automatic,2.0,AWD,Hybrid,5.4,2164,4.0,SUV,Southport,QLD,4,5,Black,Black,89990
e2740b19-2f3b-478f-8ca4-3beedbe5b96f,Audi,2022,E-Tron,RS GT Quattro,USED,Automatic,,AWD,Electric,0.0,3050,,Sedan,Toowoomba City,QLD,4,5,Grey,Leather,266990
5bb5fba9-7a05-4957-9c86-5778aefe2425,Audi,2020,RS,Q8 Tfsi Quattro Mhev,USED,Automatic,4.0,AWD,Hybrid,12.1,23431,8.0,SUV,Artarmon,NSW,4,5,Black,Black,209990
0fdb1a2e-9f66-40f0-ad2a-50016795d5b0,Audi,2012,A4,1.8 Tfsi,USED,Automatic,1.8,Front,Premium,7.2,65901,4.0,Sedan,Bentleigh,VIC,4,5,Grey,Black,17290
aa191895-15cd-45b3-8cf3-1b704c700ce0,Audi,2018,Q7,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,5.8,51509,6.0,SUV,Mayfield West,NSW,4,7,Black,Black,69990
5ef3e49a-4854-42b5-8388-270d8f43532a,Audi,2012,A1,1.4 Tfsi Ambition,USED,Automatic,1.4,Front,Premium,5.3,114382,4.0,Hatchback,Lilydale,VIC,3,4,Blue,Cloth,15990
1c57d01e-29ab-44c6-88ec-d40e1226864d,Audi,2019,A4,40 Tfsi S Tronic Sport,USED,Automatic,2.0,Front,Premium,5.3,61451,4.0,Sedan,Haberfield,NSW,4,5,Black,Black,38990
b455c07c-bb7d-4adc-9777-02c6eb85eda2,Audi,2014,SQ5,3.0 TDI Quattro,USED,Automatic,3.0,AWD,Diesel,6.8,84904,6.0,SUV,Armidale,NSW,5,5,Blue,Black,39990
0a1b53bb-6d3e-4f76-a240-13beec6bf641,Audi,2023,A4,35 Tfsi S Line Mhev,DEMO,Automatic,2.0,Front,Premium,6.1,2005,4.0,Sedan,Artarmon,NSW,4,5,Black,Black,67788
